CONM,year,mcap,revt,PERMNO,GVKEY,TIC,SIC,CIK
FORWARD AIR CORP,2020,9.322004460236023,1269.573,79841,29206.0,FWRD,4210,912728.0
OLD SECOND BANCORP INC/IL,2020,8.471618629334431,141.645,79851,19150.0,OSBC,6020,357173.0
PATTERSON-UTI ENERGY INC,2020,8.994278764093005,1124.249,79857,29108.0,PTEN,1381,889900.0
NEW YORK CMNTY BANCORP INC,2020,9.689680576861328,1769.073,79859,29282.0,NYCB,6036,910073.0
GIBRALTAR INDUSTRIES INC,2020,9.369387982083332,1032.578,79862,29131.0,ROCK,3310,912562.0
VSE CORP,2020,8.628906658009324,661.659,79864,11065.0,VSEC,8711,102752.0
SCHNITZER STEEL INDS  -CL A,2020,8.942532433539533,1712.343,79866,29217.0,SCHN,5093,912603.0
UFP INDUSTRIES INC,2020,9.531478061225815,5153.998,79878,29156.0,UFPI,2421,912767.0
VIAVI SOLUTIONS INC,2020,9.534689961037556,1136.3,79879,29241.0,VIAV,3576,912093.0
URBAN OUTFITTERS INC,2020,9.398516646705067,3449.749,79881,29150.0,URBN,5651,912615.0
WVS FINANCIAL CORP,2020,7.435560703586535,10.847,79885,29300.0,WVFC,6036,910679.0
HARTE HANKS INC,2020,7.291894304092426,176.9,79903,12545.0,HRTH,7331,45919.0
INCYTE CORP,2020,10.280832163173937,2666.702,79906,29127.0,INCY,2836,879169.0
M/I HOMES INC,2020,9.104883101526548,3046.345,79909,12615.0,MHO,1531,799292.0
MADDEN STEVEN LTD,2020,9.465084858918392,1201.814,80034,29382.0,SHOO,3140,913241.0
UFP TECHNOLOGIES INC,2020,8.543447180081701,179.373,80050,29449.0,UFPT,3086,914156.0
MEDIFAST INC,2020,9.363785249502,934.842,80054,29517.0,MED,2090,910329.0
ARROWHEAD PHARMACEUTICALS,2020,9.898619645078714,87.992,80069,28806.0,ARWR,2836,879407.0
VALLEY NATIONAL BANCORP,2020,9.595234381278605,1566.751,80072,11861.0,VLY,6020,714310.0
EASTMAN CHEMICAL CO,2020,10.13305104437333,8473.0,80080,29392.0,EMN,2821,915389.0
STEEL CONNECT INC,2020,7.693892881010614,782.813,80114,29621.0,STCN,7374,914712.0
VALMONT INDUSTRIES INC,2020,9.57028451353492,2895.355,80128,11094.0,VMI,3440,102729.0
HAIN CELESTIAL GROUP INC,2020,9.602985772026598,2053.903,80167,29609.0,HAIN,2000,910406.0
FEDERAL AGRICULTURE MTG CP,2020,7.827812557061243,519.837,80168,15153.0,AGM,6111,845877.0
VALUE LINE INC,2020,8.4998922657709,40.392,80179,11099.0,VALU,2741,717720.0
ALBEMARLE CORP,2020,10.196025127129952,3128.909,80191,29751.0,ALB,2810,915913.0
BEAZER HOMES USA INC,2020,8.675318240654665,2127.077,80193,29755.0,BZH,1531,915840.0
MARTIN MARIETTA MATERIALS,2020,10.247579223781262,4729.9,80204,29733.0,MLM,1400,916076.0
DAKTRONICS INC,2020,8.323130109216859,482.033,80233,29705.0,DAKT,3990,915779.0
SIGMATRON INTERNATIONAL INC,2020,7.299451510176428,277.719,80274,29698.0,SGMA,3672,915358.0
TRACTOR SUPPLY CO,2020,10.213301556819456,10620.352,80286,29736.0,TSCO,5200,916365.0
RGC RESOURCES INC,2020,8.288540208243083,63.075,80294,9171.0,RGCO,4924,1069533.0
BIOCRYST PHARMACEUTICALS INC,2020,9.11984236817375,17.812,80306,29837.0,BCRX,2836,882796.0
COPART INC,2020,10.477814475742816,2205.583,80320,29901.0,CPRT,5010,900075.0
LANDMARK BANCORP INC/KS,2020,8.035671234825074,66.611,80336,29946.0,LARK,6020,1141688.0
MOTORCAR PARTS OF AMER INC,2020,8.572730747182632,540.782,80341,29930.0,MPAA,3690,918251.0
NN INC,2020,8.4478508296034,427.534,80343,29894.0,NNBR,3562,918541.0
SCANSOURCE INC,2020,8.826996705774533,3047.734,80362,29910.0,SCSC,5045,918965.0
OLYMPIC STEEL INC,2020,8.169173884308966,1234.144,80375,29870.0,ZEUS,5051,917470.0
EAGLE MATERIALS INC,2020,9.627187011311394,1622.642,80415,30032.0,EXP,3270,918646.0
AMERN EAGLE OUTFITTERS INC,2020,9.52313658058656,3759.113,80432,30059.0,AEO,5600,919012.0
SOUTHERN MISSOURI BANCP INC,2020,8.439372804995486,122.074,80478,30055.0,SMBC,6036,916907.0
AMERIS BANCORP,2020,9.422823808363782,1172.055,80498,30222.0,ABCB,6020,351569.0
SYPRIS SOLUTIONS INC,2020,7.510243580317197,82.346,80534,30220.0,SYPR,3714,864240.0
NEKTAR THERAPEUTICS,2020,9.485940930988466,152.915,80539,30137.0,NKTR,2834,906709.0
PENN NATIONAL GAMING INC,2020,10.12865432145994,3578.7,80563,30259.0,PENN,7990,921738.0
SIMPSON MANUFACTURING INC,2020,9.608279126894072,1267.945,80575,30260.0,SSD,3420,920371.0
HMN FINANCIAL INC,2020,7.913960819247892,46.913,80633,30416.0,HMNF,6035,921183.0
GREENBRIER COS INC (THE),2020,9.07705419868632,2792.189,80719,30463.0,GBX,3743,923120.0
MATTHEWS INTL CORP  -CL A,2020,8.969063953967636,1498.306,80759,30477.0,MATW,2790,63296.0
ADTRAN INC,2020,8.8527967971385,506.51,80791,30576.0,ADTN,3661,926282.0
AMEDISYS INC,2020,9.983415641190518,2071.519,80795,30612.0,AMED,8082,896262.0
ENERGY FOCUS INC,2020,7.152464167468527,16.828,80812,30614.0,EFOI,3640,924168.0
MILLER INDUSTRIES INC/TN,2020,8.637107402142092,651.286,80828,30558.0,MLR,3713,924822.0
PATRIOT NATIONAL BANCORP INC,2020,7.593653510792829,39.882,80837,30647.0,PNBK,6020,1098146.0
VILLAGE SUPER MARKET  -CL A,2020,8.354837518423539,1804.594,80857,11178.0,VLGEA,5411,103595.0
RELIANCE STEEL & ALUMINUM CO,2020,9.882796584043962,8811.9,80864,30671.0,RS,5051,861884.0
DAWSON GEOPHYSICAL CO,2020,7.696996959213076,86.1,80912,3806.0,DWSN,1382,799165.0
SIRIUS XM HOLDINGS INC,2020,10.42458781704706,8040.0,80924,30662.0,SIRI,4832,908937.0
CALLON PETROLEUM CO/DE,2020,8.718625797975653,1033.147,80926,15060.0,CPE,1311,928022.0
DARLING INGREDIENTS INC,2020,9.970722524454152,3571.923,80928,30651.0,DAR,2070,916540.0
TESSCO TECHNOLOGIES INC,2020,7.736745709918495,373.341,80951,30714.0,TESS,5065,927355.0
WILLAMETTE VALLEY VINEYARDS,2020,7.50005868516675,27.315,80955,30666.0,WVVI,2084,838875.0
ASPEN TECHNOLOGY INC,2020,9.946199549036583,598.717,80957,30870.0,AZPN,7372,929940.0
CARVER BANCORP INC,2020,7.290089173139128,26.505,80960,30857.0,CARV,6035,1016178.0
COVENANT LOGISTICS GROUP INC,2020,8.34034701239724,838.561,80969,30877.0,CVLG,4213,928658.0
US XPRESS ENTRPRS INC,2020,8.365716752892602,1742.101,81021,33598.0,USX,4210,923571.0
CAPITAL ONE FINANCIAL CORP,2020,10.655269985455798,31607.0,81055,30990.0,COF,6141,927628.0
MCKESSON CORP,2020,10.445997705580698,238228.0,81061,7171.0,MCK,5122,927653.0
AMERCO,2020,9.94945087601759,4541.985,81073,1393.0,UHAL,7510,4457.0
HUDSON TECHNOLOGIES INC,2020,7.6743955626363345,147.605,81084,30899.0,HDSN,4955,925528.0
NORTHWEST BANCSHARES INC,2020,9.20903811728578,566.333,81095,30932.0,NWBI,6035,1471265.0
VEECO INSTRUMENTS INC,2020,8.93611577862289,454.163,81116,11124.0,VECO,3559,103145.0
EMERSON RADIO CORP,2020,7.325273716942029,7.445,81124,4322.0,MSN,3651,32621.0
MIND TECHNOLOGY INC,2020,7.459995256047391,21.215,81165,31214.0,MIND,3829,926423.0
CANTERBURY PARK HOLDING CORP,2020,7.757497757193441,33.14,81182,31099.0,CPHC,7990,1672909.0
UNVL STAINLESS & ALLOY PRODS,2020,7.822510147740898,179.731,81184,31170.0,USAP,3312,931584.0
INSIGHT ENTERPRISES INC,2020,9.426671818166664,8340.579,81220,31453.0,NSIT,5045,932696.0
RENT-A-CENTER INC,2020,9.317797208399726,2814.191,81222,31460.0,RCII,7350,933036.0
BROOKS AUTOMATION INC,2020,9.702012283584676,897.273,81241,31477.0,BRKS,3559,933974.0
STONEX GROUP INC,2020,9.05504541036366,54139.6,81254,31521.0,SNEX,6200,913760.0
STRATTEC SECURITY CORP,2020,8.28097388074643,385.3,81278,31567.0,STRT,3714,933034.0
ACI WORLDWIDE INC,2020,9.653271782241848,1294.322,81282,31564.0,ACIW,7370,935036.0
WD-40 CO,2020,9.560698842776848,408.498,81294,11234.0,WDFC,2890,105132.0
DOLLAR TREE INC,2020,10.405007120747133,25509.3,81481,31587.0,DLTR,5331,935703.0
NATIONAL INSTRUMENTS CORP,2020,9.76094943781802,1286.671,81501,31607.0,NATI,7372,935494.0
AMERISOURCEBERGEN CORP,2020,10.300323258102932,189893.926,81540,31673.0,ABC,5122,1140859.0
WASHINGTON FEDERAL INC,2020,9.290661453715536,690.46,81577,17145.0,WAFD,6020,936528.0
CBIZ INC,2020,9.161688336487243,963.897,81584,31752.0,CBZ,8721,944148.0
TAITRON COMPONENTS  -CL A,2020,7.216205501801109,6.696,81588,31738.0,TAIT,5065,942126.0
MR COOPER GROUP INC,2020,9.443119294380084,2733.0,81593,13888.0,COOP,6162,933136.0
HARMONIC INC,2020,8.860773616024424,378.831,81621,31843.0,HLIT,3663,851310.0
IMAGE SENSING SYSTEMS INC,2020,7.380843584386755,13.173,81624,31775.0,ISNS,6794,943034.0
DARDEN RESTAURANTS INC,2020,10.190595668976291,7196.1,81655,31846.0,DRI,5812,940944.0
SYSTEMAX INC,2020,9.127984384006629,1029.0,81665,60931.0,SYX,5090,945114.0
HAWAIIAN HOLDINGS INC,2020,8.930524457403616,844.813,81666,60902.0,HA,4512,1172222.0
WABTEC CORP,2020,10.144009201375,7556.1,81677,60979.0,WAB,3743,943452.0
LINCOLN ELECTRIC HLDGS INC,2020,9.840937878214865,2655.4,81678,6737.0,LECO,3540,59527.0
DISH NETWORK CORP,2020,9.968711576630964,15493.435,81696,60900.0,DISH,4841,1001082.0
NATURAL HEALTH TRENDS CORP,2020,7.755009519554299,62.071,81728,60911.0,NHTC,5122,912061.0
RESMED INC,2020,10.488594882567437,2957.013,81736,31887.0,RMD,3845,943819.0
SINCLAIR BROADCAST GP  -CL A,2020,9.19554212518552,5943.0,81740,60800.0,SBGI,4833,912752.0
SOCKET MOBILE INC,2020,7.162120327013105,15.7,81741,60801.0,SCKT,3663,944075.0
OBLONG INC,2020,7.600208779888256,15.333,81761,36003.0,OBLG,7370,746210.0
FREEPORT-MCMORAN INC,2020,10.577533450587085,14198.0,81774,14590.0,FCX,1000,831259.0
GSE SYSTEMS INC,2020,7.434314639611618,57.62,81869,61077.0,GVP,7361,944480.0
WAYSIDE TECHNOLOGY GROUP INC,2020,7.920719028490409,251.568,81893,61028.0,WSTG,5045,945983.0
WESTAMERICA BANCORPORATION,2020,9.170894804281684,211.493,82107,14253.0,WABC,6020,311094.0
ADAMIS PHARMACEUTICALS CORP,2020,7.858685136860444,16.527,82163,182826.0,ADMP,2834,887247.0
AMCON DISTRIBUTING CO,2020,7.81651604522507,1127.979,82171,61122.0,DIT,5190,928465.0
INTEGRA LIFESCIENCES HOLDNGS,2020,9.738396659568654,1371.868,82179,61181.0,IART,3842,917520.0
KFORCE INC,2020,8.970003382746222,1397.7,82212,61179.0,KFRC,7363,930420.0
BALLANTYNE STRONG INC,2020,7.473919807940343,21.5,82234,61285.0,BTN,3861,946454.0
AUBURN NATIONAL BANCORP,2020,8.172213233965634,33.287,82251,61055.0,AUBN,6020,750574.0
MEDNAX INC,2020,9.322338175882262,1711.951,82272,61325.0,MD,8011,893949.0
SMITH MICRO SOFTWARE INC,2020,8.349244220564762,51.3,82281,61321.0,SMSI,7372,948708.0
HANOVER INSURANCE GROUP INC,2020,9.639038400968284,4857.3,82292,61408.0,THG,6331,944695.0
DAVITA INC,2020,10.118886119581775,11550.604,82307,61483.0,DVA,8090,927066.0
ERIE INDEMNITY CO,2020,10.054766939948294,2536.489,82486,61380.0,ERIE,6411,922621.0
MYRIAD GENETICS INC,2020,9.173487838039488,638.6,82508,61399.0,MYGN,2835,899923.0
POOL CORP,2020,10.175697899697182,3936.623,82515,61420.0,POOL,5090,945841.0
RCI HOSPITALITY HLDGS INC,2020,8.550179415708499,132.327,82518,61418.0,RICK,5810,935419.0
ACHIEVE LIFE SCIENCES INC,2020,7.694668364446283,0.0,82526,32271.0,ACHV,2834,949858.0
CHASE CORP,2020,8.979612312348433,261.162,82542,3203.0,CCF,2891,830524.0
ADVANCED ENERGY INDS INC,2020,9.569756787353722,1415.826,82547,61562.0,AEIS,3679,927003.0
OPKO HEALTH INC,2020,9.423051577933974,1419.213,82567,61490.0,OPK,8071,944809.0
FLUSHING FINANCIAL CORP,2020,8.709365495253465,275.37,82573,61585.0,FFIC,6020,923139.0
BANNER CORP,2020,9.214329224726576,617.762,82575,61487.0,BANR,6020,946673.0
HENRY SCHEIN INC,2020,9.978868457777718,10119.141,82581,61494.0,HSIC,5047,1000228.0
INTEVAC INC,2020,8.235860454249462,97.824,82587,61587.0,IVAC,3559,1001902.0
NETAPP INC,2020,10.170174331249608,5744.0,82598,61591.0,NTAP,3572,1002047.0
NORTHWEST PIPE CO,2020,8.443234033528093,285.907,82599,61635.0,NWPX,3317,1001385.0
MILESTONE SCIENTIFIC INC,2020,8.130427565973335,5.437,82621,61496.0,MLSS,3843,855683.0
BOSTON BEER INC  -CL A,2020,9.994680934261307,1739.732,82634,61581.0,SAM,2082,949870.0
IMPAC MORTGAGE HOLDINGS INC,2020,7.809823577774752,110.816,82639,61586.0,IMH,6162,1000298.0
LAUDER (ESTEE) COS INC -CL A,2020,10.780332798243496,14294.0,82642,61567.0,EL,2844,1001250.0
SCHWEITZER-MAUDUIT INTL INC,2020,9.100197423584955,1074.4,82649,61519.0,SWM,2621,1000623.0
WATERS CORP,2020,10.1861625899616,2365.365,82651,61574.0,WAT,3826,1000697.0
TG THERAPEUTICS INC,2020,9.86408152944508,0.152,82670,61711.0,TGTX,2834,1001316.0
EMCOR GROUP INC,2020,9.70104870231996,8797.061,82694,6223.0,EME,1731,105634.0
AMNEAL PHARMACEUTICALS INC,2020,8.829084936230506,1992.523,82702,18888.0,AMRX,2834,1723128.0
ASTROTECH CORP,2020,7.51610642026791,0.488,82747,61766.0,ASTC,3829,1001907.0
BLONDER TONGUE LABS INC,2020,7.129246672853792,16.379,82768,61712.0,BDR,3663,1000683.0
HARTFORD FINANCIAL SERVICES,2020,10.244301950353195,20315.0,82775,61739.0,HIG,6331,874766.0
MSC INDUSTRIAL DIRECT  -CL A,2020,9.595765933033768,3192.399,82777,61732.0,MSM,5084,1003078.0
NOVAVAX INC,2020,9.917079272273478,475.598,82779,61655.0,NVAX,2836,1000694.0
SOUTHERN COPPER CORP,2020,10.70193489744278,7984.9,82800,61811.0,SCCO,1000,1001838.0
BROADWAY FINANCIAL CORP/DE,2020,7.549159040296615,18.669,82812,61815.0,BYFC,6035,1001171.0
IDERA PHARMACEUTICALS INC,2020,8.147762772694604,0.0,82824,61899.0,IDRA,2836,861838.0
TITAN PHARMACEUTICALS INC,2020,7.370833279908568,4.838,82848,61836.0,TTNP,2834,910267.0
REVLON INC  -CL A,2020,8.801755448984359,1908.5,82859,62290.0,REV,2844,887921.0
WILEY (JOHN) & SONS  -CL A,2020,9.331060487783883,1941.501,82924,11499.0,JW.A,2721,107140.0
WILLIAMS-SONOMA INC,2020,9.892079119259408,6783.189,83011,11511.0,WSM,5961,719955.0
ANDERSONS INC,2020,8.915087611446456,8208.436,83112,1659.0,ANDE,5150,821026.0
COLUMBUS MCKINNON CORP,2020,8.964451413030162,649.642,83120,62221.0,CMCO,3530,1005229.0
CSG SYSTEMS INTL INC,2020,9.168607931719112,990.533,83124,62266.0,CSGS,7374,1005757.0
IRIDEX CORP,2020,7.542688521735133,36.347,83145,62168.0,IRIX,3845,1006045.0
LANDEC CORP,2020,8.502638138560025,544.161,83148,62169.0,LNDC,2033,1005286.0
LIGHTPATH TECHNOLOGIES INC,2020,8.010375612291456,34.968,83149,62217.0,LPTH,3827,889971.0
OHIO VALLEY BANC CORP,2020,8.052975430452054,55.611,83155,19137.0,OVBC,6020,894671.0
GREIF INC  -CL A,2020,9.093331174365035,4515.0,83233,5338.0,GEF,2650,43920.0
CENTURY ALUMINUM CO,2020,8.997088165521168,1605.1,83244,62516.0,CENX,3350,949157.0
HUB GROUP INC  -CL A,2020,9.281567380177504,3495.644,83272,62378.0,HUBG,4731,940942.0
SPAR GROUP INC,2020,7.388118082574583,230.517,83303,62302.0,SGRP,7389,1004989.0
TUCOWS INC,2020,8.894382907869057,311.202,83382,62723.0,TCX,7370,909494.0
KVH INDUSTRIES INC,2020,8.321815316438267,158.733,83390,62549.0,KVHI,4899,1007587.0
STREAMLINE HEALTH SOLUTIONS,2020,7.693676659282602,11.346,83391,62666.0,STRM,7373,1008586.0
OPTICAL CABLE CORP,2020,7.3054377037677,55.277,83399,62553.0,OCC,3357,1000230.0
EVOLUTION PETROLEUM CORP,2020,7.972752997375348,29.599,83411,62626.0,EPM,1311,1006655.0
SANDY SPRING BANCORP INC,2020,9.18034521306204,526.276,83414,62654.0,SASR,6020,824410.0
TUPPERWARE BRANDS CORP,2020,9.202155316601552,1740.1,83462,62897.0,TUP,3089,1008654.0
ARTESIAN RESOURCES  -CL A,2020,8.497535577729174,88.141,83469,17341.0,ARTNA,4941,863110.0
FTI CONSULTING INC,2020,9.60033662269969,2461.275,83509,62823.0,FCN,8721,887936.0
JAKKS PACIFIC INC,2020,7.452723071174836,515.872,83520,62745.0,JAKK,3942,1009829.0
NEUROCRINE BIOSCIENCES INC,2020,9.9524037280866,1045.9,83534,62921.0,NBIX,2836,914475.0
MEDALLION FINANCIAL CORP,2020,8.086011543512054,142.586,83565,62919.0,MFIN,6159,1000209.0
FACTSET RESEARCH SYSTEMS INC,2020,10.101483806213086,1494.111,83597,63172.0,FDS,7370,1013237.0
WORTHINGTON INDUSTRIES,2020,9.43271125933959,3171.429,83601,11600.0,WOR,3310,108516.0
ANSYS INC,2020,10.498245150103392,1681.297,83621,63080.0,ANSS,7372,1013462.0
CONNECTONE BANCORP INC,2020,8.896165156603494,322.6,83642,17724.0,CNOB,6020,712771.0
CASI PHARMACEUTICALS INC,2020,8.615319867663754,15.141,83651,63030.0,CASI,2834,895051.0
TRUEBLUE INC,2020,8.82150722028074,1846.36,83671,22207.0,TBI,7363,768899.0
PROVIDENT FINANCIAL HOLDINGS,2020,8.06786585072549,46.976,83683,63178.0,PROV,6035,1010470.0
RUSH ENTERPRISES INC,2020,8.674391058753535,4735.94,83690,63000.0,RUSHA,5500,1012019.0
WILHELMINA INTERNATIONAL INC,2020,7.374209816943976,41.603,83734,63388.0,WHLM,7900,1013706.0
CASS INFORMATION SYSTEMS INC,2020,8.748212556196446,148.128,83738,25201.0,CASS,7389,708781.0
GERON CORP,2020,8.693552431220716,0.253,83756,63405.0,GERN,2836,886744.0
AIM IMMUNOTECH INC,2020,7.862298025740547,0.163,83762,62525.0,AIM,2836,946644.0
OCEANFIRST FINANCIAL CORP,2020,9.05119226725967,453.534,83774,63232.0,OCFC,6035,1004702.0
PEGASYSTEMS INC,2020,10.03259461175839,1017.517,83779,63290.0,PEGA,7372,1013857.0
STRATEGIC EDUCATION INC,2020,9.366957467890057,1027.653,83799,63338.0,STRA,8200,1013934.0
GUESS INC,2020,9.158120395934253,1802.533,83822,63447.0,GES,2330,912463.0
AWARE INC,2020,7.8740554316290785,11.309,83844,63454.0,AWRE,7372,1015739.0
CARRIAGE SERVICES INC,2020,8.75036983049488,329.448,83856,63456.0,CSV,7200,1016281.0
MICROVISION INC,2020,8.915263604745086,3.09,83885,63531.0,MVIS,3679,65770.0
STERICYCLE INC,2020,9.802816673866625,2675.5,83906,63527.0,SRCL,4955,861878.0
TRANSACT TECHNOLOGIES INC,2020,7.8021584380854625,30.595,83910,63520.0,TACT,3577,1017303.0
TTEC HOLDINGS INC,2020,9.53256704559738,1949.248,83916,63417.0,TTEC,7389,1013880.0
SPECTRUM PHARMACEUTICALS INC,2020,8.69735405806325,0.0,83950,63650.0,SPPI,2836,831547.0
WILLIS LEASE FINANCE CORP,2020,8.312969327141413,295.192,83969,63596.0,WLFC,7359,1018164.0
ABERCROMBIE & FITCH  -CL A,2020,9.103899720202303,3125.384,83976,63643.0,ANF,5651,1018840.0
OCWEN FINANCIAL CORP,2020,8.398966994318439,983.642,84007,63639.0,OCN,6035,873860.0
USANA HEALTH SCIENCES INC,2020,9.210058828824998,1134.644,84010,63863.0,USNA,2834,896264.0
NATIONAL OILWELL VARCO INC,2020,9.72679766168404,6090.0,84032,63892.0,NOV,3533,1021860.0
TRIUMPH GROUP INC,2020,8.83903636345267,1869.719,84041,63876.0,TGI,3728,1021162.0
PENSKE AUTOMOTIVE GROUP INC,2020,9.678623529307291,20443.9,84042,63847.0,PAG,5500,1019849.0
BJ'S RESTAURANTS INC,2020,8.934003184340355,778.51,84062,63739.0,BJRI,5812,1013488.0
HIBBETT SPORTS INC,2020,8.8845096888325,1419.657,84084,63763.0,HIBB,5940,1017480.0
ZIONS BANCORPORATION NA,2020,9.852971931593965,2942.0,84129,11687.0,ZION,6020,109380.0
NU SKIN ENTERPRISES  -CL A,2020,9.445265279335285,2581.934,84172,64028.0,NUS,2844,1021561.0
EW SCRIPPS  -CL A,2020,9.028231797001268,1857.478,84176,14535.0,SSP,4833,832428.0
ACCELERATE DIAGNOSTICS INC,2020,8.640152003544898,11.165,84184,21118.0,AXDX,2835,727207.0
FORRESTER RESEARCH INC,2020,8.901356029457933,448.984,84210,64061.0,FORR,8700,1023313.0
COMMUNITY WEST BANCSHARES,2020,7.886123054927968,47.766,84215,62646.0,CWBC,6020,1051343.0
EPLUS INC,2020,9.074666111451622,1568.323,84234,63986.0,PLUS,5045,1022408.0
SEACHANGE INTERNATIONAL INC,2020,7.720807366065824,21.999,84255,63938.0,SEAC,7372,1019671.0
STEEL DYNAMICS INC,2020,9.890778545799607,9601.482,84262,64030.0,STLD,3312,1022671.0
UNITED NATURAL FOODS INC,2020,8.952538643120297,26514.267,84275,63927.0,UNFI,5140,1020859.0
DPW HOLDINGS INC,2020,7.90537918942569,23.871,84302,64163.0,DPW,3679,896493.0
LITHIA MOTORS INC  -CL A,2020,9.88341789749244,13124.3,84319,64175.0,LAD,5500,1023128.0
VIASAT INC,2020,9.349605456273776,2256.107,84348,64088.0,VSAT,3663,797721.0
NCR CORP,2020,9.685094112416788,6207.0,84372,7648.0,NCR,7370,70866.0
QUEST DIAGNOSTICS INC,2020,10.205747277576275,9437.0,84373,64166.0,DGX,8071,1022079.0
ROCKWELL AUTOMATION,2020,10.46444257596063,6329.8,84381,9203.0,ROK,3620,1024478.0
INSPERITY INC,2020,9.494541761956487,4287.004,84385,64302.0,NSP,7363,1000753.0
CORE MOLDING TECHNOLOGIES,2020,8.07786827305916,222.356,84387,14794.0,CMT,3089,1026655.0
SOUTH STATE CORP,2020,9.71023146036348,1221.169,84389,64547.0,SSB,6020,764038.0
UNITY BANCORP INC,2020,8.263642695374331,91.861,84397,62243.0,UNTY,6020,920427.0
WOODWARD INC,2020,9.88380339729142,2495.665,84403,11580.0,WWD,3620,108312.0
CERUS CORP,2020,9.065854618638625,114.249,84413,64327.0,CERS,2836,1020214.0
HELIOS TECHNOLOGIES INC,2020,9.233434777635898,523.04,84438,64254.0,HLIO,3490,1024795.0
VERICEL CORP,2020,9.150580697660422,124.179,84511,64334.0,VCEL,2836,887359.0
CAPITAL CITY BK GROUP INC,2020,8.615658440176828,217.362,84516,20109.0,CCBG,6020,726601.0
CIENA CORP,2020,9.912153340074653,3532.157,84519,64356.0,CIEN,3661,936395.0
SILGAN HOLDINGS INC,2020,9.610757395848353,4921.943,84563,64389.0,SLGN,3411,849869.0
VAIL RESORTS INC,2020,10.05032938281737,1963.704,84588,64344.0,MTN,7990,812011.0
CTI BIOPHARMA CORP,2020,8.388080481462259,0.0,84604,64515.0,CTIC,2836,891293.0
EURONET WORLDWIDE INC,2020,9.88321904021836,2482.7,84606,64536.0,EEFT,6099,1029199.0
EMCORE CORP,2020,8.210364943772877,110.128,84607,64637.0,EMKR,3663,808326.0
WINTRUST FINANCIAL CORP,2020,9.540089019357422,1896.577,84636,63781.0,WTFC,6020,1015328.0
AUTOLIV INC,2020,9.9054628727523,7447.4,84656,64690.0,ALV,3714,1034670.0
CHENIERE ENERGY INC,2020,10.18024083668604,9358.0,84723,29453.0,LNG,1311,3570.0
CODORUS VALLEY BANCORP,2020,8.221581558963312,91.605,84725,17715.0,CVLY,6020,806279.0
GULF ISLAND FABRICATION INC,2020,7.672084366876311,250.959,84737,64568.0,GIFI,3730,1031623.0
BIO-KEY INTERNATIONAL INC,2020,7.439471645833337,2.837,84757,64645.0,BKYI,3829,1019034.0
TAKE-TWO INTERACTIVE SFTWR,2020,10.378635796795544,3372.772,84761,64630.0,TTWO,7372,946581.0
AMPHENOL CORP,2020,10.592404389662738,8598.9,84769,14282.0,APH,3678,820313.0
AMAZON.COM INC,2020,12.21437640025522,386064.0,84788,64768.0,AMZN,5961,1018724.0
PATHFINDER BANCORP INC,2020,7.71613595024114,48.992,84825,62123.0,PBHC,6020,1609065.0
RAMBUS INC,2020,9.290089636328132,246.322,84827,64766.0,RMBS,6794,917273.0
SAREPTA THERAPEUTICS INC,2020,10.131377203076726,540.099,85002,64857.0,SRPT,2836,873303.0
INTEST CORP,2020,7.834625130686687,53.823,85013,64915.0,INTT,3825,1036262.0
PACIFIC PREMIER BANCORP INC,2020,9.47131406931317,702.051,85020,64979.0,PPBI,6020,1028918.0
QORVO INC,2020,10.275039973494444,4015.307,85035,64853.0,QRVO,3674,1604778.0
SIMULATIONS PLUS INC,2020,9.156770809055368,41.589,85040,64929.0,SLP,7372,1023459.0
COMFORT SYSTEMS USA INC,2020,9.282522578486065,2856.659,85059,64997.0,FIX,1700,1035983.0
MAXIMUS INC,2020,9.65299483619747,3461.537,85067,64901.0,MMS,8741,1032220.0
RALPH LAUREN CORP,2020,9.699200468423973,4400.8,85072,64891.0,RL,2320,1037038.0
STARTEK INC,2020,8.481447444414412,640.222,85077,298036.0,SRT,7389,1031029.0
HELIX ENERGY SOLUTIONS GROUP,2020,8.79980644221308,733.555,85168,65006.0,HLX,1389,866829.0
DXP ENTERPRISES INC,2020,8.630421609747962,1005.266,85176,64223.0,DXPE,5080,1020710.0
